Episode 49, Last State: [ 1.  1. 18.], Reward: 224.07833979010482
Episode 50, Last State: [ 1.  1. 25.], Reward: 217.28126992798963
Episode 51, Last State: [ 1.  1. 51.], Reward: 198.8848652293629
Episode 52, Last State: [  1.   1. 100.], Reward: 181.91928079802315
Episode 53, Last State: [  1.   1. 100.], Reward: 181.91928079802315
Episode 54, Last State: [  1.   1. 100.], Reward: 181.91928079802315
Episode 55, Last State: [  1.   1. 100.], Reward: 181.91928079802315
Episode 56, Last State: [  1.   1. 100.], Reward: 181.91928079802315
Episode 57, Last State: [  1.   1. 100.], Reward: 157.40972197212645
Episode 58, Last State: [ 80.   1. 100.], Reward: 99.26412127586053
Episode 59, Last State: [100.   1. 100.], Reward: 94.2334145102542
Episode 60, Last State: [100.   1. 100.], Reward: 94.2334145102542
Episode 61, Last State: [100.   1. 100.], Reward: 94.2334145102542
Episode 62, Last State: [ 84.   1. 100.], Reward: 98.09262969329883
Episode 63, Last State: [ 57.   1. 100.], Reward: 108.13860637535772
Episode 64, Last State: [19.  1. 62.], Reward: 146.98128890434003
Episode 65, Last State: [12.  1. 67.], Reward: 152.56472211073648
Episode 66, Last State: [ 7.  1. 45.], Reward: 169.5844895042324
Episode 67, Last State: [ 3.  1. 10.], Reward: 205.72765207004844
Episode 68, Last State: [2. 1. 6.], Reward: 212.21280189370987
Episode 69, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 70, Last State: [ 1.  1. 10.], Reward: 208.58286019164802
Episode 71, Last State: [1. 1. 9.], Reward: 209.8133703363617
Episode 72, Last State: [1. 1. 4.], Reward: 276.3944192290151
Episode 73, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 74, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 75, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 76, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 77, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 78, Last State: [1. 1. 3.], Reward: 270.5097674807452
Episode 79, Last State: [2. 1. 4.], Reward: 214.90332827647538
Episode 80, Last State: [2. 1. 1.], Reward: 203.9579757991267
Episode 81, Last State: [1. 1. 2.], Reward: 238.84805365710278
Episode 82, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 83, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 84, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 85, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 86, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 87, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 88, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 89, Last State: [1. 1. 2.], Reward: 238.84805365710278
Episode 90, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 91, Last State: [3. 2. 2.], Reward: 352.8019540351439
Episode 92, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 93, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 94, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 95, Last State: [1. 1. 2.], Reward: 238.84805365710278
Episode 96, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 97, Last State: [3. 1. 4.], Reward: 273.53921110741555
Episode 98, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 99, Last State: [3. 1. 2.], Reward: 423.50369177856044
Episode 100, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 101, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 102, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 103, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 104, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 105, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 106, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 107, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 108, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 109, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 110, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 111, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 112, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 113, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 114, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 115, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 116, Last State: [1. 2. 1.], Reward: 276.5254931072373
Episode 117, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 118, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 119, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 120, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 121, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 122, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 123, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 124, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 125, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 126, Last State: [2. 1. 5.], Reward: 304.116920908663
Episode 127, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 128, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 129, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 130, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 131, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 132, Last State: [1. 1. 3.], Reward: 270.5097674807452
Episode 133, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 134, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 135, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 136, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 137, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 138, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 139, Last State: [1. 1. 4.], Reward: 276.3944192290151
Episode 140, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 141, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 142, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 143, Last State: [1. 1. 5.], Reward: 305.55865966313405
Episode 144, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 145, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 146, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 147, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 148, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 149, Last State: [2. 1. 1.], Reward: 300.0738927635714
Episode 150, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 151, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 152, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 153, Last State: [1. 1. 4.], Reward: 300.9039780549118
Episode 154, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 155, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 156, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 157, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 158, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 159, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 160, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 161, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 162, Last State: [2. 1. 2.], Reward: 333.0416522824391
Episode 163, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 164, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 165, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 166, Last State: [2. 2. 2.], Reward: 336.48420179493127
Episode 167, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 168, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 169, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 170, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 171, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 172, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 173, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 174, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 175, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 176, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 177, Last State: [1. 1. 5.], Reward: 239.49604322792197
Episode 178, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 179, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 180, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 181, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 182, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 183, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 184, Last State: [3. 1. 4.], Reward: 273.53921110741555
Episode 185, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 186, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 187, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 188, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 189, Last State: [2. 1. 1.], Reward: 271.2391176744058
Episode 190, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 191, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 192, Last State: [1. 2. 2.], Reward: 309.493252626105
Episode 193, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 194, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 195, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 196, Last State: [2. 1. 4.], Reward: 274.9526804745441
Episode 197, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 198, Last State: [1. 1. 6.], Reward: 333.52947849381076
Episode 199, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 200, Last State: [1. 1. 5.], Reward: 305.55865966313405
Episode 201, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 202, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 203, Last State: [1. 2. 2.], Reward: 309.493252626105
Episode 204, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 205, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 206, Last State: [5. 1. 1.], Reward: 175.77119028032013
Episode 207, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 208, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 209, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 210, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 211, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 212, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 213, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 214, Last State: [1. 1. 5.], Reward: 305.55865966313405
Episode 215, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 216, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 217, Last State: [2. 1. 4.], Reward: 274.9526804745441
Episode 218, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 219, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 220, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 221, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 222, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 223, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 224, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 225, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 226, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 227, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 228, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 229, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 230, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 231, Last State: [2. 1. 1.], Reward: 203.9579757991267
Episode 232, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 233, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 234, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 235, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 236, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 237, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 238, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 239, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 240, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 241, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 242, Last State: [2. 1. 4.], Reward: 274.9526804745441
Episode 243, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 244, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 245, Last State: [3. 1. 5.], Reward: 302.7034515415345
Episode 246, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 247, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 248, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 249, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 250, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 251, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 252, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 253, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 254, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 255, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 256, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 257, Last State: [3. 2. 1.], Reward: 319.8341945162762
Episode 258, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 259, Last State: [5. 1. 2.], Reward: 208.73894979918782
Episode 260, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 261, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 262, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 263, Last State: [2. 1. 3.], Reward: 230.42389738275267
Episode 264, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 265, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 266, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 267, Last State: [1. 1. 4.], Reward: 276.3944192290151
Episode 268, Last State: [2. 2. 1.], Reward: 322.6611332505873
Episode 269, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 270, Last State: [4. 1. 3.], Reward: 241.7592462517504
Episode 271, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 272, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 273, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 274, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 275, Last State: [1. 1. 5.], Reward: 305.55865966313405
Episode 276, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 277, Last State: [9. 1. 2.], Reward: 203.56583573352827
Episode 278, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 279, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 280, Last State: [2. 1. 4.], Reward: 274.9526804745441
Episode 281, Last State: [3. 1. 2.], Reward: 235.0411094951549
Episode 282, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 283, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 284, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 285, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 286, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 287, Last State: [5. 1. 3.], Reward: 240.40066362283025
Episode 288, Last State: [2. 1. 4.], Reward: 274.9526804745441
Episode 289, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 290, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 291, Last State: [6. 1. 1.], Reward: 174.4392465264769
Episode 292, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 293, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 294, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 295, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 296, Last State: [3. 1. 5.], Reward: 302.7034515415345
Episode 297, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 298, Last State: [4. 1. 6.], Reward: 209.41357824508282
Episode 299, Last State: [1. 2. 2.], Reward: 309.493252626105
Episode 300, Last State: [3. 1. 5.], Reward: 212.13127628042565
Episode 301, Last State: [5. 1. 3.], Reward: 240.40066362283025
Episode 302, Last State: [3. 1. 5.], Reward: 212.13127628042565
Episode 303, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 304, Last State: [1. 1. 3.], Reward: 231.8656361372237
Episode 305, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 306, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 307, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 308, Last State: [3. 1. 5.], Reward: 212.13127628042565
Episode 309, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 310, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 311, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 312, Last State: [5. 1. 2.], Reward: 208.73894979918782
Episode 313, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 314, Last State: [2. 1. 2.], Reward: 260.9547145592108
Episode 315, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 316, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 317, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 318, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 319, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 320, Last State: [1. 1. 1.], Reward: 166.66511439392207
Episode 321, Last State: [5. 1. 4.], Reward: 270.79487419699683
Episode 322, Last State: [6. 1. 2.], Reward: 207.4070060453446
Episode 323, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 324, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 325, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 326, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 327, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 328, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 329, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 330, Last State: [5. 2. 2.], Reward: 347.3132802143024
Episode 331, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 332, Last State: [1. 1. 1.], Reward: 102.94026144644609
Episode 333, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 334, Last State: [6. 1. 1.], Reward: 174.4392465264769
Episode 335, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 336, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 337, Last State: [1. 1. 1.], Reward: 205.88029413823506
Episode 338, Last State: [1. 1. 1.], Reward: 102.94026144644609
Episode 339, Last State: [4. 2. 1.], Reward: 100.28821986238135
Episode 340, Last State: [1. 1. 1.], Reward: 102.94026144644609
Episode 341, Last State: [8. 1. 1.], Reward: 98.49874336306904
Episode 342, Last State: [5. 1. 1.], Reward: 175.77119028032013
Episode 343, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 344, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 345, Last State: [8. 1. 1.], Reward: 171.8531965622675
Episode 346, Last State: [5. 1. 3.], Reward: 240.40066362283025
Episode 347, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 348, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 349, Last State: [3. 1. 4.], Reward: 273.53921110741555
Episode 350, Last State: [2. 1. 3.], Reward: 244.55846990037745
Episode 351, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 352, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 353, Last State: [5. 1. 1.], Reward: 175.77119028032013
Episode 354, Last State: [14.  1.  1.], Reward: 164.68211727791555
Episode 355, Last State: [4. 1. 6.], Reward: 329.2885160907127
Episode 356, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 357, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 358, Last State: [4. 1. 2.], Reward: 210.09753242810797
Episode 359, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 360, Last State: [1. 2. 1.], Reward: 276.5254931072373
Episode 361, Last State: [1. 1. 2.], Reward: 214.33849483120608
Episode 362, Last State: [3. 1. 3.], Reward: 243.14500053324892
Episode 363, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 364, Last State: [3. 2. 1.], Reward: 319.8341945162762
Episode 365, Last State: [5. 1. 1.], Reward: 175.77119028032013
Episode 366, Last State: [5. 1. 4.], Reward: 270.79487419699683
Episode 367, Last State: [4. 1. 3.], Reward: 241.7592462517504
Episode 368, Last State: [5. 1. 3.], Reward: 240.40066362283025
Episode 369, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 370, Last State: [2. 1. 1.], Reward: 179.92899655786732
Episode 371, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 372, Last State: [6. 1. 4.], Reward: 269.4629304431536
Episode 373, Last State: [9. 1. 2.], Reward: 203.56583573352827
Episode 374, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 375, Last State: [8. 1. 2.], Reward: 204.82095608113522
Episode 376, Last State: [4. 1. 4.], Reward: 272.15345682591703
Episode 377, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 378, Last State: [4. 1. 1.], Reward: 177.12977290924027
Episode 379, Last State: [1. 1. 3.], Reward: 246.0002086548485
Episode 380, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 381, Last State: [4. 1. 3.], Reward: 241.7592462517504
Episode 382, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 383, Last State: [7. 1. 1.], Reward: 173.13341931682663
Episode 384, Last State: [6. 1. 1.], Reward: 174.4392465264769
Episode 385, Last State: [6. 1. 1.], Reward: 174.4392465264769
Episode 386, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 387, Last State: [3. 1. 2.], Reward: 211.4832867096065
Episode 388, Last State: [1. 1. 1.], Reward: 181.37073531233835
Episode 389, Last State: [2. 1. 2.], Reward: 212.89675607673502
Episode 390, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 391, Last State: [3. 1. 1.], Reward: 178.5155271907388
Episode 392, Last State: [1. 1. 1.], Reward: 181.37073531233835
